"","person_code","perceiver.id","target.id","Knowing","Liking","Meta_Liking","Friend","Leader"
"115","AN11WO",7,12,2,5,5,2,1
"116","AN11WO",7,55,3,4,4,2,2
"117","AN11WO",7,18,3,5,5,2,2
"118","AN11WO",7,60,3,5,5,2,1
"119","AN11WO",7,43,3,4,4,2,1
"120","AN11WO",7,22,5,6,5,2,2
"121","AN11WO",7,74,4,5,5,2,1
"122","AN11WO",7,65,6,6,6,1,1
"123","AN11WO",7,44,6,5,5,1,1
"124","AN11WO",7,23,3,5,5,2,1
"125","AN11WO",7,2,3,5,5,2,1
"126","AN11WO",7,66,4,6,5,2,1
"127","AN11WO",7,45,3,5,5,2,1
"128","AN11WO",7,59,3,5,5,2,1
"129","AN11WO",7,38,3,5,5,2,2
"130","AN11WO",7,34,5,5,5,2,2
"131","AN11WO",7,64,3,5,5,2,2
"132","AN11WO",7,25,3,5,4,2,1
"133","AN11WO",7,42,4,5,5,2,1
"134","AN11WO",7,21,6,6,5,1,1
"135","AN11WO",7,1,6,5,5,1,1
"136","AN11WO",7,46,4,4,4,2,2
"137","AN11WO",7,3,3,5,5,2,1
"138","AN11WO",7,17,3,5,5,2,1
"139","AN11WO",7,73,4,5,5,2,1
"140","AN11WO",7,24,2,5,5,2,2
"141","AN13FR",52,18,2,3,3,2,2
"142","AN13FR",52,61,2,3,3,2,2
"143","AN13FR",52,37,2,3,3,2,2
"144","AN13FR",52,39,3,4,4,2,2
"145","AN13FR",52,38,2,3,3,2,2
"146","AN13FR",52,24,3,1,2,2,2
"147","AN13FR",52,59,2,3,3,2,2
"148","AN13FR",52,29,2,3,3,2,2
"149","AN13FR",52,60,2,3,3,2,2
"150","AN13FR",52,40,2,4,3,2,1
"151","AN13FR",52,19,2,3,3,2,2
"152","AN13FR",52,71,2,3,3,2,2
"153","AN13FR",52,8,3,4,3,2,2
"154","AN13FR",52,31,2,3,3,2,2
"155","AN13FR",52,10,2,3,3,2,2
"156","AN13FR",52,16,2,3,3,2,2
"157","AN13FR",52,2,2,3,3,2,1
"158","AN13FR",52,17,2,3,3,2,2
"159","AN13FR",52,49,2,3,3,2,2
"160","AN13FR",52,3,2,3,3,2,2
"161","AN13FR",52,34,2,2,3,2,2
"162","AN13FR",52,13,2,3,3,2,2
"163","AN13FR",52,51,3,3,3,2,2
"164","AN13FR",52,30,2,4,3,2,1
"165","AN13FR",52,9,3,3,3,2,1
"166","AN13FR",52,52,NA,NA,NA,NA,NA
"167","AN13FR",52,36,2,3,3,2,2
"168","AN13FR",52,15,3,4,3,2,1
"169","AN13FR",52,58,3,3,3,2,1
"170","AN13FR",52,23,2,3,3,2,2
"171","AN13FR",52,45,3,3,3,2,2
"172","AN13FR",52,66,2,3,3,2,2
"173","AN13FR",52,6,3,4,3,2,1
"174","AN13FR",52,28,2,2,2,2,2
"175","AN13FR",52,7,3,1,3,2,2
"176","AN13FR",52,56,2,2,3,2,2
"177","AN13FR",52,35,2,2,2,2,2
"178","AN13FR",52,14,2,2,3,2,2
"179","AN13FR",52,57,2,4,3,2,2
"180","AN13FR",52,47,2,3,3,2,2
"181","AN13FR",52,26,2,3,3,2,2
"182","AN13FR",52,5,2,3,3,2,2
"183","AN13FR",52,48,2,3,3,2,2
"184","AN13FR",52,32,2,3,3,2,2
"185","AN13FR",52,27,2,3,3,2,2
"186","AN13FR",52,54,2,3,3,2,2
"187","AN13FR",52,33,3,3,3,2,2
"188","AN13FR",52,12,2,3,3,2,1
"189","AN13FR",52,50,2,3,3,2,2
"190","AN13FR",52,64,2,4,3,2,2
"191","AN13FR",52,43,3,3,3,2,2
"192","AN13FR",52,22,3,3,3,2,2
"193","AN13FR",52,74,5,5,4,2,2
"194","AN13FR",52,1,2,3,3,2,2
"195","AN13FR",52,62,2,3,3,2,2
"196","AN13FR",52,53,3,4,3,2,2
"197","AN13FR",52,41,2,2,2,2,2
"198","AN13FR",52,11,2,3,3,2,2
"199","AN13FR",52,72,2,3,3,2,2
"200","AN13FR",52,63,2,2,3,2,2
"201","AN13FR",52,42,2,4,3,2,1
"202","AN13FR",52,55,2,3,3,2,2
"203","AN13FR",52,73,3,4,3,2,2
"204","AN13FR",52,46,2,4,3,2,2
"205","AN13FR",52,25,2,3,3,2,1
"206","AN13FR",52,4,3,4,3,2,1
"207","AN13FR",52,20,2,3,3,2,2
"208","AN13FR",52,65,3,3,3,2,2
"209","AN13FR",52,44,2,3,3,2,2
"210","AN13FR",52,21,3,3,3,2,2
"211","AN13TR",49,16,NA,NA,NA,NA,NA
"212","AN13TR",49,46,NA,NA,NA,NA,NA
"213","AN13TR",49,25,NA,NA,NA,NA,NA
"214","AN13TR",49,52,NA,NA,NA,NA,NA
"215","AN13TR",49,24,NA,NA,NA,NA,NA
"216","AN13TR",49,8,NA,NA,NA,NA,NA
"217","AN13TR",49,31,NA,NA,NA,NA,NA
"218","AN13TR",49,10,NA,NA,NA,NA,NA
"219","AN13TR",49,59,NA,NA,NA,NA,NA
"220","AN13TR",49,40,NA,NA,NA,NA,NA
"221","AN13TR",49,3,NA,NA,NA,NA,NA
"222","AN13TR",49,37,NA,NA,NA,NA,NA
"223","AN13TR",49,50,NA,NA,NA,NA,NA
"224","AN13TR",49,45,NA,NA,NA,NA,NA
"225","AN13TR",49,73,NA,NA,NA,NA,NA
"226","AN13TR",49,9,NA,NA,NA,NA,NA
"227","AN13TR",49,18,NA,NA,NA,NA,NA
"228","AN13TR",49,29,NA,NA,NA,NA,NA
"229","AN13TR",49,5,NA,NA,NA,NA,NA
"230","AN13TR",49,48,NA,NA,NA,NA,NA
"231","AN13TR",49,27,NA,NA,NA,NA,NA
"232","AN13TR",49,61,NA,NA,NA,NA,NA
"233","AN13TR",49,53,NA,NA,NA,NA,NA
"234","AN13TR",49,58,NA,NA,NA,NA,NA
"235","AN13TR",49,15,NA,NA,NA,NA,NA
"236","AN13TR",49,7,NA,NA,NA,NA,NA
"237","AN13TR",49,11,NA,NA,NA,NA,NA
"238","AN13TR",49,54,NA,NA,NA,NA,NA
"239","AN13TR",49,33,NA,NA,NA,NA,NA
"240","AN13TR",49,30,NA,NA,NA,NA,NA
"241","AN13TR",49,4,NA,NA,NA,NA,NA
"242","AN13TR",49,47,NA,NA,NA,NA,NA
"243","AN13TR",49,26,NA,NA,NA,NA,NA
"244","AN13TR",49,19,NA,NA,NA,NA,NA
"245","AN13TR",49,71,NA,NA,NA,NA,NA
"246","AN13TR",49,2,NA,NA,NA,NA,NA
"247","AN13TR",49,66,NA,NA,NA,NA,NA
"248","AN13TR",49,28,NA,NA,NA,NA,NA
"249","AN13TR",49,32,NA,NA,NA,NA,NA
"250","AN13TR",49,20,NA,NA,NA,NA,NA
"251","AN13TR",49,72,NA,NA,NA,NA,NA
"252","AN13TR",49,63,NA,NA,NA,NA,NA
"253","AN13TR",49,51,NA,NA,NA,NA,NA
"254","AN13TR",49,43,NA,NA,NA,NA,NA
"255","AN13TR",49,22,NA,NA,NA,NA,NA
"256","AN13TR",49,74,NA,NA,NA,NA,NA
"257","AN13TR",49,60,NA,NA,NA,NA,NA
"258","AN13TR",49,39,NA,NA,NA,NA,NA
"259","AN13TR",49,6,NA,NA,NA,NA,NA
"260","AN13TR",49,49,NA,NA,NA,NA,NA
"261","AN13TR",49,41,NA,NA,NA,NA,NA
"262","AN13TR",49,64,NA,NA,NA,NA,NA
"263","AN13TR",49,12,NA,NA,NA,NA,NA
"264","AN13TR",49,55,NA,NA,NA,NA,NA
"265","AN13TR",49,38,NA,NA,NA,NA,NA
"266","AN13TR",49,1,NA,NA,NA,NA,NA
"267","AN13TR",49,65,NA,NA,NA,NA,NA
"268","AN13TR",49,44,NA,NA,NA,NA,NA
"269","AN13TR",49,62,NA,NA,NA,NA,NA
"270","AN13TR",49,36,NA,NA,NA,NA,NA
"271","AN13TR",49,42,NA,NA,NA,NA,NA
"272","AN13TR",49,56,NA,NA,NA,NA,NA
"273","AN13TR",49,21,NA,NA,NA,NA,NA
"274","AN13TR",49,34,NA,NA,NA,NA,NA
"275","AN13TR",49,17,NA,NA,NA,NA,NA
"276","AN13TR",49,13,NA,NA,NA,NA,NA
"277","AN13TR",49,35,NA,NA,NA,NA,NA
"278","AN13TR",49,23,NA,NA,NA,NA,NA
"279","AN13TR",49,57,NA,NA,NA,NA,NA
"280","AN13TR",49,14,NA,NA,NA,NA,NA
"281","AN24MA",40,35,1,NA,NA,NA,NA
"282","AN24MA",40,65,3,3,3,2,2
"283","AN24MA",40,56,4,4,4,2,2
"284","AN24MA",40,2,1,NA,NA,NA,NA
"285","AN24MA",40,23,2,4,4,2,2
"286","AN24MA",40,57,6,6,5,1,1
"287","AN24MA",40,34,4,4,4,2,1
"288","AN24MA",40,13,4,4,3,2,2
"289","AN24MA",40,44,2,3,4,2,2
"290","AN24MA",40,45,2,4,4,2,2
"291","AN24MA",40,36,4,4,4,2,2
"292","AN24MA",40,27,3,2,4,2,2
"293","AN24MA",40,66,3,3,3,2,2
"294","AN24MA",40,1,2,3,4,2,2
"295","AN24MA",40,22,2,4,4,2,2
"296","AN24MA",40,74,2,3,4,2,2
"297","AN24MA",40,47,2,4,4,2,2
"298","AN24MA",40,14,3,3,3,2,2
"299","AN24MA",40,40,NA,NA,NA,NA,NA
"300","AN24MA",40,19,4,5,4,1,1
"301","AN24MA",40,71,4,5,4,2,1
"302","AN24MA",40,62,2,4,4,2,2
"303","AN24MA",40,15,4,5,3,2,1
"304","AN24MA",40,24,3,3,3,2,2
"305","AN24MA",40,3,6,5,5,1,2
"306","AN24MA",40,46,4,6,4,1,1
"307","AN24MA",40,25,6,6,5,1,1
"308","AN24MA",40,73,3,4,4,2,2
"309","AN24MA",40,4,4,3,4,2,2
"310","AN24MA",40,43,2,4,4,2,2
"311","AN24MA",40,26,5,5,4,1,1
"312","AN24MA",40,60,4,4,4,2,2
"313","AN24MA",40,5,1,NA,NA,NA,NA
"314","AN24MA",40,48,3,4,4,2,2
"315","AN24MA",40,31,3,5,4,2,1
"316","AN24MA",40,41,3,3,2,2,2
"317","AN24MA",40,58,2,4,4,2,2
"318","AN24MA",40,37,2,4,4,2,2
"319","AN24MA",40,16,3,4,4,2,2
"320","AN24MA",40,59,3,3,4,2,1
"321","AN24MA",40,50,2,4,4,2,2
"322","AN24MA",40,64,4,5,4,2,2
"323","AN24MA",40,38,3,4,4,2,2
"324","AN24MA",40,17,2,4,4,2,2
"325","AN24MA",40,30,3,3,3,2,2
"326","AN24MA",40,9,6,6,6,1,1
"327","AN24MA",40,52,2,4,4,2,2
"328","AN24MA",40,39,2,4,4,2,2
"329","AN24MA",40,10,4,4,4,2,2
"330","AN24MA",40,6,5,4,4,1,2
"331","AN24MA",40,49,3,4,4,2,2
"332","AN24MA",40,28,3,4,4,2,2
"333","AN24MA",40,7,2,3,4,2,2
"334","AN24MA",40,42,3,3,4,2,2
"335","AN24MA",40,29,2,4,4,2,2
"336","AN24MA",40,8,3,4,4,2,2
"337","AN24MA",40,55,3,4,3,2,2
"338","AN24MA",40,51,4,4,4,2,2
"339","AN24MA",40,18,3,4,4,2,2
"340","AN24MA",40,61,1,NA,NA,NA,NA
"341","AN24MA",40,72,4,5,4,2,2
"342","AN24MA",40,63,2,3,4,2,2
"343","AN24MA",40,53,5,5,4,1,1
"344","AN24MA",40,20,3,3,3,2,2
"345","AN24MA",40,12,2,4,4,2,2
"346","AN24MA",40,33,2,4,4,2,2
"347","AN24MA",40,11,2,3,3,2,2
"348","AN24MA",40,21,3,4,4,2,2
"349","AN24MA",40,54,3,3,3,2,2
"350","AN24MA",40,32,4,4,3,2,2
"351","AN25PE",34,9,5,6,6,2,2
"352","AN25PE",34,40,4,5,5,2,2
"353","AN25PE",34,52,2,4,4,2,2
"354","AN25PE",34,31,3,4,4,2,2
"355","AN25PE",34,61,2,4,4,2,2
"356","AN25PE",34,48,2,4,4,2,2
"357","AN25PE",34,10,2,4,4,2,2
"358","AN25PE",34,27,2,4,4,2,2
"359","AN25PE",34,5,2,4,4,2,2
"360","AN25PE",34,18,3,4,4,2,2
"361","AN25PE",34,8,2,5,4,2,2
"362","AN25PE",34,51,2,3,3,2,2
"363","AN25PE",34,6,3,4,4,2,2
"364","AN25PE",34,39,2,5,4,2,2
"365","AN25PE",34,26,4,6,5,2,2
"366","AN25PE",34,4,2,4,4,2,2
"367","AN25PE",34,30,5,6,6,1,2
"368","AN25PE",34,53,3,6,6,2,2
"369","AN25PE",34,49,2,4,4,2,2
"370","AN25PE",34,28,3,3,4,2,2
"371","AN25PE",34,62,2,4,4,2,2
"372","AN25PE",34,7,4,5,5,2,2
"373","AN25PE",34,50,3,5,4,2,2
"374","AN25PE",34,29,2,3,3,2,2
"375","AN25PE",34,34,NA,NA,NA,NA,NA
"376","AN25PE",34,13,3,5,5,2,2
"377","AN25PE",34,19,3,5,4,2,2
"378","AN25PE",34,71,2,4,4,2,2
"379","AN25PE",34,25,5,6,6,2,2
"380","AN25PE",34,14,3,4,4,2,2
"381","AN25PE",34,60,3,6,4,2,2
"382","AN25PE",34,32,3,4,4,2,2
"383","AN25PE",34,11,2,4,4,2,2
"384","AN25PE",34,54,4,4,4,2,2
"385","AN25PE",34,33,2,4,4,2,2
"386","AN25PE",34,12,2,3,3,2,2
"387","AN25PE",34,55,3,4,4,2,2
"388","AN25PE",34,73,3,6,4,2,2
"389","AN25PE",34,64,4,4,4,2,2
"390","AN25PE",34,56,2,4,4,2,2
"391","AN25PE",34,47,2,4,4,2,2
"392","AN25PE",34,35,2,4,4,2,2
"393","AN25PE",34,17,3,5,4,2,2
"394","AN25PE",34,3,4,6,6,2,2
"395","AN25PE",34,46,3,4,4,2,2
"396","AN25PE",34,41,4,6,5,2,2
"397","AN25PE",34,72,5,6,6,2,2
"398","AN25PE",34,63,2,4,4,2,2
"399","AN25PE",34,42,4,6,4,2,2
"400","AN25PE",34,21,2,4,4,2,2
"401","AN25PE",34,37,4,6,5,2,2
"402","AN25PE",34,16,3,6,4,2,2
"403","AN25PE",34,43,2,4,4,2,2
"404","AN25PE",34,22,2,4,4,2,2
"405","AN25PE",34,38,2,5,4,2,2
"406","AN25PE",34,24,6,6,6,1,2
"407","AN25PE",34,20,2,4,4,2,2
"408","AN25PE",34,15,2,4,4,2,2
"409","AN25PE",34,58,2,6,4,2,2
"410","AN25PE",34,57,4,5,5,2,2
"411","AN25PE",34,2,3,6,4,2,2
"412","AN25PE",34,66,3,4,4,2,2
"413","AN25PE",34,59,6,6,6,1,2
"414","AN25PE",34,23,4,4,4,2,2
"415","AN25PE",34,65,3,3,4,2,2
"416","AN25PE",34,36,2,5,5,2,2
"417","AN25PE",34,1,2,4,4,2,2
"418","AN25PE",34,45,5,6,6,2,2
"419","AN25PE",34,74,2,6,4,2,2
"420","AN25PE",34,44,3,4,4,2,2
"421","AN27KA",38,19,NA,NA,NA,NA,NA
"422","AN27KA",38,30,NA,NA,NA,NA,NA
"423","AN27KA",38,40,NA,NA,NA,NA,NA
"424","AN27KA",38,51,NA,NA,NA,NA,NA
"425","AN27KA",38,8,NA,NA,NA,NA,NA
"426","AN27KA",38,34,NA,NA,NA,NA,NA
"427","AN27KA",38,61,NA,NA,NA,NA,NA
"428","AN27KA",38,50,NA,NA,NA,NA,NA
"429","AN27KA",38,13,NA,NA,NA,NA,NA
"430","AN27KA",38,71,NA,NA,NA,NA,NA
"431","AN27KA",38,62,NA,NA,NA,NA,NA
"432","AN27KA",38,52,NA,NA,NA,NA,NA
"433","AN27KA",38,31,NA,NA,NA,NA,NA
"434","AN27KA",38,41,NA,NA,NA,NA,NA
"435","AN27KA",38,20,NA,NA,NA,NA,NA
"436","AN27KA",38,72,NA,NA,NA,NA,NA
"437","AN27KA",38,42,NA,NA,NA,NA,NA
"438","AN27KA",38,55,NA,NA,NA,NA,NA
"439","AN27KA",38,33,NA,NA,NA,NA,NA
"440","AN27KA",38,18,NA,NA,NA,NA,NA
"441","AN27KA",38,73,NA,NA,NA,NA,NA
"442","AN27KA",38,17,NA,NA,NA,NA,NA
"443","AN27KA",38,64,NA,NA,NA,NA,NA
"444","AN27KA",38,9,NA,NA,NA,NA,NA
"445","AN27KA",38,14,NA,NA,NA,NA,NA
"446","AN27KA",38,57,NA,NA,NA,NA,NA
"447","AN27KA",38,1,NA,NA,NA,NA,NA
"448","AN27KA",38,10,NA,NA,NA,NA,NA
"449","AN27KA",38,53,NA,NA,NA,NA,NA
"450","AN27KA",38,63,NA,NA,NA,NA,NA
"451","AN27KA",38,54,NA,NA,NA,NA,NA
"452","AN27KA",38,3,NA,NA,NA,NA,NA
"453","AN27KA",38,12,NA,NA,NA,NA,NA
"454","AN27KA",38,29,NA,NA,NA,NA,NA
"455","AN27KA",38,7,NA,NA,NA,NA,NA
"456","AN27KA",38,46,NA,NA,NA,NA,NA
"457","AN27KA",38,56,NA,NA,NA,NA,NA
"458","AN27KA",38,35,NA,NA,NA,NA,NA
"459","AN27KA",38,74,NA,NA,NA,NA,NA
"460","AN27KA",38,47,NA,NA,NA,NA,NA
"461","AN27KA",38,36,NA,NA,NA,NA,NA
"462","AN27KA",38,15,NA,NA,NA,NA,NA
"463","AN27KA",38,32,NA,NA,NA,NA,NA
"464","AN27KA",38,11,NA,NA,NA,NA,NA
"465","AN27KA",38,16,NA,NA,NA,NA,NA
"466","AN27KA",38,59,NA,NA,NA,NA,NA
"467","AN27KA",38,21,NA,NA,NA,NA,NA
"468","AN27KA",38,24,NA,NA,NA,NA,NA
"469","AN27KA",38,22,NA,NA,NA,NA,NA
"470","AN27KA",38,60,NA,NA,NA,NA,NA
"471","AN27KA",38,39,NA,NA,NA,NA,NA
"472","AN27KA",38,4,NA,NA,NA,NA,NA
"473","AN27KA",38,37,NA,NA,NA,NA,NA
"474","AN27KA",38,26,NA,NA,NA,NA,NA
"475","AN27KA",38,5,NA,NA,NA,NA,NA
"476","AN27KA",38,58,NA,NA,NA,NA,NA
"477","AN27KA",38,28,NA,NA,NA,NA,NA
"478","AN27KA",38,2,NA,NA,NA,NA,NA
"479","AN27KA",38,66,NA,NA,NA,NA,NA
"480","AN27KA",38,38,NA,NA,NA,NA,NA
"481","AN27KA",38,43,NA,NA,NA,NA,NA
"482","AN27KA",38,25,NA,NA,NA,NA,NA
"483","AN27KA",38,27,NA,NA,NA,NA,NA
"484","AN27KA",38,65,NA,NA,NA,NA,NA
"485","AN27KA",38,44,NA,NA,NA,NA,NA
"486","AN27KA",38,23,NA,NA,NA,NA,NA
"487","AN27KA",38,48,NA,NA,NA,NA,NA
"488","AN27KA",38,6,NA,NA,NA,NA,NA
"489","AN27KA",38,45,NA,NA,NA,NA,NA
"490","AN27KA",38,49,NA,NA,NA,NA,NA
"491","AN29FR",23,22,2,2,2,2,2
"492","AN29FR",23,43,2,4,3,2,2
"493","AN29FR",23,3,3,4,4,2,1
"494","AN29FR",23,64,2,3,3,2,2
"495","AN29FR",23,24,3,2,2,2,2
"496","AN29FR",23,31,4,4,4,2,1
"497","AN29FR",23,25,3,3,3,2,2
"498","AN29FR",23,4,3,2,3,2,2
"499","AN29FR",23,52,2,4,4,2,2
"500","AN29FR",23,46,4,6,5,2,1
"501","AN29FR",23,45,2,3,3,2,2
"502","AN29FR",23,56,4,4,4,2,2
"503","AN29FR",23,32,3,3,3,2,2
"504","AN29FR",23,35,2,3,3,2,2
"505","AN29FR",23,10,3,4,4,2,2
"506","AN29FR",23,53,3,4,4,2,1
"507","AN29FR",23,44,3,2,2,2,2
"508","AN29FR",23,23,NA,NA,NA,NA,NA
"509","AN29FR",23,66,4,4,4,2,2
"510","AN29FR",23,2,3,4,4,2,1
"511","AN29FR",23,21,4,5,5,2,2
"512","AN29FR",23,73,4,5,5,2,1
"513","AN29FR",23,49,2,3,3,2,2
"514","AN29FR",23,14,3,3,3,2,1
"515","AN29FR",23,57,3,5,4,2,1
"516","AN29FR",23,36,6,6,6,1,2
"517","AN29FR",23,11,4,3,3,2,2
"518","AN29FR",23,74,4,3,3,2,2
"519","AN29FR",23,1,3,4,4,2,2
"520","AN29FR",23,65,3,3,3,2,2
"521","AN29FR",23,55,2,3,3,2,2
"522","AN29FR",23,34,4,6,5,2,1
"523","AN29FR",23,13,3,3,3,2,2
"524","AN29FR",23,17,5,6,5,2,1
"525","AN29FR",23,48,3,3,3,2,2
"526","AN29FR",23,27,3,3,3,2,2
"527","AN29FR",23,6,3,2,2,2,1
"528","AN29FR",23,18,2,3,3,2,2
"529","AN29FR",23,61,2,3,3,2,2
"530","AN29FR",23,15,3,5,5,2,2
"531","AN29FR",23,58,3,4,4,2,1
"532","AN29FR",23,37,4,5,5,2,2
"533","AN29FR",23,47,3,4,4,2,2
"534","AN29FR",23,26,2,4,4,2,2
"535","AN29FR",23,5,5,5,5,2,2
"536","AN29FR",23,42,4,3,3,2,2
"537","AN29FR",23,20,4,5,4,2,2
"538","AN29FR",23,9,4,6,5,2,2
"539","AN29FR",23,60,2,2,2,2,2
"540","AN29FR",23,39,2,3,3,2,2
"541","AN29FR",23,54,2,3,3,2,2
"542","AN29FR",23,28,4,2,3,2,2
"543","AN29FR",23,7,3,3,3,2,2
"544","AN29FR",23,50,3,3,3,2,2
"545","AN29FR",23,38,2,3,3,2,2
"546","AN29FR",23,33,2,4,4,2,2
"547","AN29FR",23,12,3,2,2,2,2
"548","AN29FR",23,59,4,3,3,2,2
"549","AN29FR",23,30,2,2,2,2,2
"550","AN29FR",23,72,2,4,3,2,1
"551","AN29FR",23,41,3,3,3,2,2
"552","AN29FR",23,16,4,4,4,2,1
"553","AN29FR",23,51,4,4,4,2,2
"554","AN29FR",23,29,3,4,4,2,2
"555","AN29FR",23,8,3,5,4,2,2
"556","AN29FR",23,63,4,4,4,2,2
"557","AN29FR",23,62,3,3,3,2,2
"558","AN29FR",23,19,4,5,4,2,1
"559","AN29FR",23,71,3,3,3,2,2
"560","AN29FR",23,40,4,3,3,2,1
"561","AN30KL",58,45,6,6,6,1,1
"562","AN30KL",58,24,3,4,4,2,2
"563","AN30KL",58,3,3,5,4,2,1
"564","AN30KL",58,46,2,4,4,2,2
"565","AN30KL",58,41,4,5,4,2,2
"566","AN30KL",58,40,2,4,4,2,2
"567","AN30KL",58,19,3,1,2,2,2
"568","AN30KL",58,71,2,3,4,2,2
"569","AN30KL",58,62,2,3,4,2,2
"570","AN30KL",58,4,5,3,4,2,1
"571","AN30KL",58,47,2,3,4,2,2
"572","AN30KL",58,26,3,5,4,2,1
